调整日期,上次调整日期,周期天数,推断调价窗口数,标准窗口天数,推断类型,汽油,汽油涨跌,汽油价格_CNY_per_ton,国内调价幅度_CNY_per_ton,汇率日期,USD_CNY,汇率间隔天数,p_i_prime_国内汽油价格_USD_per_bbl,p_prev_prime_上一国内汽油价格_USD_per_bbl,delta_p_i_prime_国内调价幅度_USD_per_bbl,delta_p_i_prime_价格差_USD_per_bbl,布伦特均价_USD_per_bbl,布伦特样本天数,迪拜均价_USD_per_bbl,迪拜样本天数,米纳斯均价_USD_per_bbl,米纳斯样本天数,米纳斯来源集合,p_i_布伦特迪拜米纳斯433均价_USD_per_bbl,p_prev_上一窗口433均价_USD_per_bbl,delta_p_i_国际433价格变动_USD_per_bbl,433样本天数,线性拟合_delta_p_i_prime_USD_per_bbl,残差_epsilon_USD_per_bbl,残差绝对值_USD_per_bbl,残差平方
2026-03-10,2026-02-25,13.0,1,14,标准单窗口,8745,↑695,8745.0,695.0,2026-03-10,6.8772,0,173.47791135213268,159.86992744387743,13.786980947939645,13.60798390825525,83.73111111111112,9,86.21111111111111,9,65.46,9,商务部,78.99377777777778,67.19899999999998,11.794777777777796,9,16.077516487810286,-2.290535539870641,2.290535539870641,5.2465530594104886
2026-02-25,2026-02-04,21.0,2,14,多窗口但偏离较大,8050,↑175,8050.0,175.0,2026-02-25,6.8695,0,159.86992744387743,154.76561960469854,3.4754332053016834,5.104307839178887,71.05866666666665,15,67.66571428571429,14,62.11500000000001,10,商务部,67.19899999999998,65.78649999999999,1.4124999999999943,10,2.023416325444161,1.4520168798575224,1.4520168798575224,2.1083530193911746
2026-02-04,2026-01-21,14.0,1,14,标准单窗口,7875,↑205,7875.0,205.0,2026-02-04,6.9418,0,154.76561960469854,150.2584356937092,4.028819303995327,4.50718391098934,69.463,10,63.161,10,63.510000000000005,10,商务部,65.78649999999999,63.21529411764706,2.5712058823529276,10,3.591913034727589,0.4369062692677379,0.4369062692677379,0.1908870881254531
2026-01-21,2025-12-23,29.0,2,14,疑似跨多窗口,7670,↑85,7670.0,85.0,2026-01-21,6.9639,0,150.2584356937092,147.22750803806875,1.6651847501910408,3.030927655640454,64.63055555555555,18,61.18055555555556,18,63.693,20,商务部,63.21529411764706,62.650400000000005,0.5648941176470572,17,0.876044022008394,0.7891407281826468,0.7891407281826468,0.6227430888766381
2025-12-23,2025-12-09,14.0,1,14,标准单窗口,7585,↓170,7585.0,-170.0,2025-12-23,7.0285,0,147.22750803806875,149.7792769139358,-3.299759573694355,-2.5517688758670545,61.714999999999996,10,61.818000000000005,10,64.73,10,商务部,62.650400000000005,64.08166666666666,-1.4312666666666587,10,-1.826083989147261,-1.473675584547094,1.473675584547094,2.1717197284902188
2025-12-09,2025-11-25,14.0,1,14,标准单窗口,7755,↓55,7755.0,-55.0,2025-12-09,7.0636,0,149.7792769139358,150.3922976344062,-1.0622643752761405,-0.6130207204703879,63.888999999999996,10,63.733333333333334,9,64.73,10,商务部,64.08166666666666,64.78,-0.6983333333333377,9,-0.8339396158719667,-0.22832475940417374,0.22832475940417374,0.05213219575697382
2025-11-25,2025-11-11,14.0,1,14,标准单窗口,7810,↓70,7810.0,-70.0,2025-11-25,7.0847,0,150.3922976344062,151.04521467579073,-1.3479463296297611,-0.6529170413845407,63.451,10,64.66499999999999,10,66.73,8,商务部,64.78,65.72175000000001,-0.9417500000000132,8,-1.1634436310549403,-0.18450269857482082,0.18450269857482082,0.03404124578139119
2025-11-11,2025-10-28,14.0,1,14,标准单窗口,7880,↑125,7880.0,125.0,2025-11-11,7.1173,0,151.04521467579073,149.0260871366581,2.39602180640531,2.0191275391326258,64.393,10,65.27100000000002,10,67.93,8,商务部,65.72175000000001,64.4295,1.29225000000001,8,1.8606384090083679,0.535383397396942,0.535383397396942,0.2866353822082919
2025-10-28,2025-10-14,14.0,1,14,标准单窗口,7755,↓265,7755.0,-265.0,2025-10-28,7.0993,0,149.0260871366581,153.2614787974592,-5.092445272883868,-4.235391660801099,63.029999999999994,10,64.122,10,67.93,8,商务部,64.4295,68.30055172413793,-3.871051724137928,8,-5.128729545957294,0.0362842730734263,0.0362842730734263,0.0013165484724669688
2025-10-14,2025-08-27,48.0,3,14,多窗口但偏离较大,8020,↓75,8020.0,-75.0,2025-10-14,7.139,0,153.2614787974592,154.36389594183896,-1.4332432555872123,-1.102417144379757,67.37529411764706,34,68.45515151515151,33,69.28733333333335,30,商务部,68.30055172413793,69.9705,-1.669948275862069,29,-2.1491783345641102,0.7159350789768979,0.7159350789768979,0.512563037309657
2025-08-27,2025-07-16,42.0,3,14,疑似跨多窗口,8095,↓180,8095.0,-180.0,2025-08-27,7.1543,0,154.36389594183896,157.24026928807,-3.4324275811650415,-2.8763733462310483,69.14689655172414,29,69.73166666666665,30,71.14000000000001,25,商务部,69.9705,70.40388888888887,-0.43338888888887084,24,-0.4752942550577076,-2.957133326107334,2.957133326107334,8.744637508374623
2025-07-16,2025-07-02,14.0,1,14,标准单窗口,8275,↓130,8275.0,-130.0,2025-07-16,7.1796,0,157.24026928807,160.01808194806793,-2.4702398800542724,-2.7778126599979203,71.12199999999999,10,70.21000000000001,9,69.62666666666667,9,商务部,70.40388888888887,68.34988888888888,2.053999999999988,9,2.891790823519619,-5.362030703573891,5.362030703573891,28.75137326606912
2025-07-02,2025-06-18,14.0,1,14,标准单窗口,8405,↑235,8405.0,235.0,2025-07-02,7.1658,0,160.01808194806793,155.03345819377634,4.474033225198806,4.98462375429159,71.549,10,69.4111111111111,9,64.33000000000001,10,商务部,68.34988888888888,69.0058,-0.6559111111111093,9,-0.7765142441970276,5.250547469395833,5.250547469395833,27.56824872837899
2025-06-18,2025-06-04,14.0,1,14,标准单窗口,8170,↑260,8170.0,260.0,2025-06-18,7.1894,0,155.03345819377634,150.1874514074292,4.93374530359631,4.8460067863471465,72.256,10,67.78200000000001,10,65.896,10,商务部,69.0058,65.4701,3.5356999999999914,10,4.897512559760339,0.03623274383597064,0.03623274383597064,0.0013128117258830682
2025-06-04,2025-05-20,15.0,1,14,标准单窗口,7910,↑65,7910.0,65.0,2025-06-04,7.1852,0,150.1874514074292,148.24561378644523,1.2341573124504295,1.9418376209839607,65.58200000000002,10,63.851,10,66.94000000000001,11,商务部,65.4701,68.27911111111109,-2.80901111111109,10,-3.691084987464791,4.925242299915221,4.925242299915221,24.258011712874172
2025-05-20,2025-04-18,32.0,2,14,多窗口但偏离较大,7845,↓230,7845.0,-230.0,2025-05-20,7.2195,0,148.24561378644523,150.90299135326794,-4.346270385071053,-2.657377566822703,64.959,20,64.94409090909092,22,75.27400000000002,20,商务部,68.27911111111109,69.95266666666666,-1.6735555555555663,18,-2.1540613738365324,-2.1922090112345205,2.1922090112345205,4.805780348937834
2025-04-18,2025-04-03,15.0,1,14,标准单窗口,8075,↓480,8075.0,-480.0,2025-04-18,7.3003,0,150.90299135326794,160.2726437190837,-8.970084934931096,-9.369652365815767,66.988,10,67.5311111111111,9,76.20000000000002,10,商务部,69.95266666666666,74.88680000000001,-4.9341333333333495,9,-6.567783261932873,-2.402301672998223,2.402301672998223,5.771053328090061
2025-04-03,2025-03-20,14.0,1,14,标准单窗口,8555,↑230,8555.0,230.0,2025-04-03,7.2821,0,160.2726437190837,156.68885820066757,4.308908013487931,3.5837855184161356,74.92099999999999,10,73.52799999999999,10,76.20000000000002,10,商务部,74.88680000000001,73.271,1.6158000000000072,10,2.2986159130649773,2.010292100422954,2.010292100422954,4.041274329022933
2025-03-20,2025-03-06,14.0,1,14,标准单窗口,8325,↓280,8325.0,-280.0,2025-03-20,7.2484,0,156.68885820066757,161.97228141337106,-5.270015651193625,-5.283423212703497,71.861,10,71.35,10,77.072,10,商务部,73.271,75.3817,-2.1106999999999942,10,-2.745807418311838,-2.524208232881787,2.524208232881787,6.3716272029481935
2025-03-06,2025-02-20,14.0,1,14,标准单窗口,8605,↓135,8605.0,-135.0,2025-03-06,7.2478,0,161.97228141337106,164.3206818503614,-2.541110748495653,-2.348400436990346,73.33,10,75.119,10,78.38,10,商务部,75.3817,76.59690476190477,-1.2152047619047721,10,-1.5336090895356747,-1.0075016589599786,1.0075016589599786,1.015059592807109
2025-02-20,2025-01-17,34.0,2,14,多窗口但偏离较大,8740,↓170,8740.0,-170.0,2025-02-20,7.2563,0,164.3206818503614,165.9412062297942,-3.1961688689429564,-1.6205243794327941,77.04416666666667,24,79.04409090909093,22,73.98956521739132,23,商务部,76.59690476190477,77.7893,-1.19239523809523,21,-1.502732692358042,-1.6934361765849144,1.6934361765849144,2.8677260841665335
2025-01-17,2025-01-03,14.0,1,14,标准单窗口,8910,↑340,8910.0,340.0,2025-01-17,7.3252,0,165.9412062297942,159.70928660862046,6.332212134470261,6.231919621173745,80.465,10,78.751,10,73.25999999999999,10,商务部,77.7893,73.73234285714285,4.056957142857144,10,5.603118810417909,0.7290933240523518,0.7290933240523518,0.5315770751777077
2025-01-03,2024-11-07,57.0,4,14,疑似跨多窗口,8570,↑70,8570.0,70.0,2025-01-03,7.3206,0,159.70928660862046,162.37509916342822,1.304509925624671,-2.665812554807758,74.04078947368419,38,72.73789473684211,38,74.22717948717946,39,商务部,73.73234285714285,74.26277777777779,-0.5304349206349315,35,-0.6066618296605154,1.9111717552851863,1.9111717552851863,3.65257747819986
2024-11-07,2024-10-24,14.0,1,14,标准单窗口,8500,↓145,8500.0,-145.0,2024-11-07,7.1416,0,162.37509916342822,165.64835561576763,-2.7699281621996574,-3.2732564523394103,74.279,10,74.393,10,73.75,9,商务部,74.26277777777779,74.54911111111113,-0.28633333333334576,9,-0.27623066309396954,-2.493697499105688,2.493697499105688,6.2185272170459625
2024-10-24,2024-10-11,13.0,1,14,标准单窗口,8645,↑90,8645.0,90.0,2024-10-24,7.1199,0,165.64835561576763,165.1555752004782,1.7245057264799406,0.49278041528941685,74.52777777777777,9,75.37666666666667,9,73.75,9,商务部,74.54911111111113,76.33572727272727,-1.7866161616161378,9,-2.3071072772503385,4.031613003730279,4.031613003730279,16.253903411847084
